Cr Density=6.69
  826.801941  0.00156642252  0.000959173602
  830.929504  0.00156031013  0.000943894091
  835.077637  0.00155416399  0.000928858819
  839.246521  0.00154754694  0.000913465512
  843.436157  0.00153994339  0.000897026213
  847.64679  0.00153233903  0.000880881737
  851.878418  0.00152462046  0.000865028705
  856.131165  0.00151575706  0.000849462405
  860.405151  0.00150691881  0.000834176783
  864.700439  0.00149810722  0.000819166191
  869.017212  0.00148861646  0.000804423355
  873.35553  0.00147905899  0.000789946003
  877.715454  0.00146954495  0.000775729422
  882.097168  0.00145955605  0.000761769887
  886.500793  0.00144933804  0.000748062914
  890.926392  0.00143917918  0.000734602741
  895.374023  0.00142887176  0.000721630931
  899.843933  0.00141834572  0.000709219603
  904.336121  0.0014078879  0.00069702178
  908.850708  0.00139748282  0.000685078092
  913.387878  0.00138708355  0.000673514965
  917.947693  0.00137675297  0.000662146951
  922.530212  0.00136649131  0.000650970382
  927.135681  0.00135627855  0.000639983511
  931.764099  0.00134613365  0.000629182206
  936.415649  0.00133605686  0.000618562684
  941.090454  0.00132602744  0.000608122384
  945.788574  0.00131605915  0.000597857987
  950.510132  0.00130615872  0.000587766408
  955.255249  0.0012962406  0.000577647181
  960.024048  0.00128631806  0.000567532086
  964.816711  0.0012764649  0.000557593768
  969.63324  0.00126657018  0.000547789969
  974.473816  0.00125650608  0.000538072549
  979.338562  0.00124651741  0.000528527133
  984.227661  0.00123656378  0.000519151334
  989.141113  0.00122629886  0.000509940786
  994.079102  0.00121611566  0.000500894152
  999.041748  0.00120601384  0.000492007821
  1004.02917  0.00119577337  0.000483472861
  1009.04144  0.00118558458  0.000475115055
  1014.07874  0.0011754802  0.000466901722
  1019.14117  0.00116547896  0.000458933268
  1024.229  0.00115557108  0.000451155298
  1029.34216  0.00114574505  0.000443509663
  1034.48083  0.00113599282  0.000435974449
  1039.64514  0.0011263116  0.000428542873
  1044.83521  0.00111671071  0.000421237841
  1050.05127  0.00110716745  0.00041404771
  1055.29333  0.00109761825  0.000406944746
  1060.56152  0.00108814961  0.000399963581
  1065.85608  0.00107876083  0.000393101829
  1071.177  0.00106935529  0.000386356522
  1076.52466  0.00106002798  0.000379726902
  1081.8988  0.00105078123  0.00037321102
  1087.2998  0.00104154937  0.000366807188
  1092.72778  0.00103237701  0.000360513222
  1098.18286  0.00102328439  0.000354327349
  1103.66528  0.00101423112  0.000348247093
  1109.17493  0.00100522325  0.000342271262
  1114.71228  0.000996294082  0.000336397614
  1120.2771  0.000987422187  0.000330625509
  1125.86975  0.000978582306  0.000324953173
  1131.49023  0.000969821005  0.000319378014
  1137.13879  0.0009611313  0.000313898781
  1142.81567  0.000952462899  0.00030851367
  1148.52087  0.000943871913  0.000303220877
  1154.25439  0.000935357879  0.000298019062
  1160.01672  0.000926873763  0.000292905403
  1165.80774  0.00091845938  0.000287879171
  1171.62781  0.000910120551  0.000282939349
  1177.47681  0.000901825959  0.00027808384
  1183.35486  0.000893589982  0.000273311714
  1189.26245  0.000885428395  0.000268621399
  1195.19946  0.000877321989  0.000264011789
  1201.16614  0.000869264244  0.000259481283
  1207.1626  0.000861280016  0.000255028717
  1213.18896  0.000853361969  0.000250652607
  1219.24548  0.000845490664  0.000246351352
  1225.33215  0.000837691594  0.000242124137
  1231.44922  0.000829964061  0.000237969449
  1237.59692  0.000822278496  0.000233872299
  1243.77527  0.000814663246  0.000229845638
  1249.98438  0.000807118369  0.000225888187
  1256.22449  0.000799618836  0.000221987502
  1262.49585  0.000792181061  0.00021815057
  1268.79846  0.000784812262  0.000214379863
  1275.13257  0.000777485431  0.000210663944
  1281.49829  0.000770204351  0.000207003599
  1287.89575  0.000762991433  0.0002034067
  1294.32507  0.000755833345  0.00019987284
  1300.78674  0.000748715072  0.000196401015
  1307.2804  0.000741664087  0.000192989566
  1313.80664  0.000734676199  0.000189637256
  1320.36548  0.000727726321  0.00018634343
  1326.95703  0.000720842101  0.000183106677
  1333.5813  0.000714023074  0.000179926326
  1340.23889  0.000707243977  0.000176800517
  1346.92957  0.000700525881  0.000173728855
  1353.65381  0.000693871232  0.000170710584
  1360.41138  0.000687264721  0.000167744482
  1367.20288  0.000680712808  0.000164829529
  1374.0282  0.000674223353  0.000161965392
  1380.88757  0.000667786691  0.000159151285
  1387.78125  0.000661399565  0.000156386202
  1394.70935  0.000655073381  0.000153669316
  1401.672  0.000648804533  0.000150999782
  1408.66943  0.000642583589  0.00014837709
  1415.70178  0.000636422308  0.000145800092
  1422.76917  0.00063032005  0.000143267825
  1429.87207  0.000624264241  0.000140778371
  1437.01013  0.000618266524  0.000138332281
  1444.18396  0.000612326257  0.000135928683
  1451.39355  0.000606439367  0.000133561698
  1458.63928  0.000600607833  0.000131234483
  1465.92102  0.000594832469  0.000128947839
  1473.23926  0.000589111238  0.00012669529
  1480.59387  0.000583444082  0.000124477461
  1487.98535  0.000577831233  0.000122298443
  1495.4137  0.00057226466  0.000120144708
  1502.87903  0.000566735165  0.000118002165
  1510.38171  0.000561258988  0.000115897848
  1517.92175  0.000555832754  0.000113830436
  1525.49963  0.000550431141  0.000111795198
  1533.11511  0.000545082206  0.000109796354
  1540.7688  0.000539785076  0.000107833133
  1548.46057  0.000534518331  0.000105904954
  1556.1908  0.000529299898  0.000104011247
  1563.95959  0.000524132396  0.000102151309
  1571.76721  0.000519004359  0.00010032452
  1579.61377  0.000513920852  9.85302468E-05
  1587.49951  0.000508887053  9.67681481E-05
  1595.42468  0.000503896037  9.5037547E-05
  1603.38928  0.000498945592  9.33378687E-05
  1611.39368  0.000494043808  9.16686695E-05
  1619.43811  0.000489187718  9.00292944E-05
  1627.52271  0.000484370481  8.84192195E-05
  1635.64758  0.000479600654  8.68380157E-05
  1643.81299  0.000474877888  8.52850862E-05
  1652.01929  0.00047019191  8.37603438E-05
  1660.26636  0.000465552177  8.22629518E-05
  1668.55481  0.000460958137  8.07923134E-05
  1676.88452  0.000456403592  7.93478321E-05
  1685.25586  0.000451892265  7.79292168E-05
  1693.66907  0.000447425438  7.65359582E-05
  1702.12415  0.000443002267  7.51674961E-05
  1710.62146  0.000438622286  7.38235249E-05
  1719.16125  0.000434285554  7.25035716E-05
  1727.74365  0.000429989392  7.12030669E-05
  1736.3689  0.00042573089  6.99174052E-05
  1745.03711  0.000421514647  6.86549611E-05
  1753.74866  0.000417338859  6.74148687E-05
  1762.50378  0.000413193309  6.61937447E-05
  1771.30249  0.000409089029  6.49947542E-05
  1780.14514  0.000405025523  6.38174388E-05
  1789.03198  0.000400993245  6.26591936E-05
  1797.96326  0.000396999851  6.15216704E-05
  1806.93896  0.000393046299  6.04047564E-05
  1815.95959  0.0003891261  5.93079531E-05
  1825.02515  0.000385241961  5.82309767E-05
  1834.13599  0.000381396589  5.71735072E-05
  1843.29248  0.000377586752  5.61352426E-05
  1852.49451  0.000373811519  5.51158082E-05
  1861.74255  0.000370073976  5.41148365E-05
  1871.03662  0.000366372493  5.31320438E-05
  1880.37732  0.000362702704  5.21668553E-05
  1889.7644  0.000359069789  5.12192491E-05
  1899.19849  0.000355473196  5.0288847E-05
  1908.67969  0.000351907715  4.9375878E-05
  1918.20825  0.000348377886  4.84794436E-05
  1927.78418  0.000344883534  4.75993365E-05
  1937.40808  0.00034142111  4.67351492E-05
  1947.07996  0.000337992533  4.58866161E-05
  1956.80017  0.000334598415  4.5053519E-05
  1966.56897  0.000331235293  4.42352029E-05
  1976.38647  0.000327903486  4.34315371E-05
  1986.25293  0.000324605207  4.26424667E-05
  1996.1687  0.000321340864  4.18696764E-05
  2006.13403  0.000318110979  4.11149922E-05
  2016.14905  0.000314913603  4.03739105E-05
  2026.21387  0.00031174827  3.96452488E-05
  2036.32922  0.000308613613  3.89213783E-05
  2046.495  0.000305510475  3.82107501E-05
  2056.71143  0.000302438537  3.7513073E-05
  2066.979  0.000299392035  3.68273577E-05
  2077.29761  0.000296375511  3.61540697E-05
  2087.66797  0.000293389312  3.54930598E-05
  2098.08984  0.000290430762  3.48437497E-05
  2108.56421  0.000287500647  3.42060994E-05
  2119.09058  0.000284600159  3.35800905E-05
  2129.66943  0.000281727785  3.29655668E-05
  2140.30103  0.000278883061  3.23622808E-05
  2150.98584  0.000276066945  3.17699996E-05
  2161.72412  0.00027327874  3.11883305E-05
  2172.51587  0.000270516786  3.06163711E-05
  2183.36133  0.000267782772  3.00548727E-05
  2194.26099  0.000265076378  2.95037007E-05
  2205.21533  0.000262394518  2.89624513E-05
  2216.22412  0.000259739812  2.84311154E-05
  2227.28809  0.000257111911  2.79095402E-05
  2238.40723  0.000254509097  2.73972746E-05
  2249.58154  0.000251932244  2.68943677E-05
  2260.81201  0.000249381352  2.64006849E-05
  2272.09839  0.000246855459  2.59158805E-05
  2283.44116  0.000244354393  2.54398037E-05
  2294.84058  0.000241878661  2.49724944E-05
  2306.29688  0.000239427376  2.45135852E-05
  2317.8103  0.000236999724  2.40627978E-05
  2329.38135  0.000234596606  2.36202977E-05
  2341.00977  0.00023221779  2.31859322E-05
  2352.69678  0.000229861616  2.27594301E-05
  2364.44189  0.000227529425  2.23407951E-05
  2376.24561  0.000225220865  2.19298418E-05
  2388.10815  0.000222934439  2.15261334E-05
  2400.03003  0.000220671005  2.11298084E-05
  2412.01172  0.00021843049  2.07407556E-05
  2424.05273  0.000216211876  2.03588006E-05
  2436.15405  0.000214015294  1.99838323E-05
  2448.31592  0.000211840961  1.96157507E-05
  2460.53833  0.000209688398  1.92543393E-05
  2472.82178  0.000207557227  1.88994236E-05
  2485.1665  0.000205447723  1.85510489E-05
  2497.57324  0.000203359275  1.82090498E-05
  2510.0415  0.000201291099  1.7873288E-05
  2522.57202  0.000199243921  1.75437035E-05
  2535.16528  0.000197217538  1.72202053E-05
  2547.82129  0.000195210756  1.69025025E-05
  2560.54053  0.000193224318  1.65906422E-05
  2573.32324  0.000191258106  1.62845517E-05
  2586.16968  0.000189311366  1.59839929E-05
  2599.08032  0.000187384212  1.56889291E-05
  2612.05542  0.000185476674  1.5399326E-05
  2625.09546  0.000183587981  1.51150198E-05
  2638.2002  0.000181718133  1.48359168E-05
  2651.37085  0.000179867246  1.45619751E-05
  2664.60669  0.000178035058  1.42930494E-05
  2677.90918  0.000176220972  1.40289712E-05
  2691.27783  0.000174425382  1.37697871E-05
  2704.71313  0.000172648026  1.35153832E-05
  2718.21558  0.000170888161  1.3265595E-05
  2731.78564  0.00016914618  1.30204298E-05
  2745.4231  0.000167421997  1.27798012E-05
  2759.12891  0.000165714562  1.25435181E-05
  2772.90283  0.000164024474  1.2311606E-05
  2786.74585  0.000162351556  1.20839686E-05
  2800.65771  0.000160695432  1.18605167E-05
  2814.63916  0.000159056042  1.16411793E-05
  2828.69019  0.000157433402  1.14259001E-05
  2842.81152  0.0001558269  1.12145426E-05
  2857.00342  0.000154236317  1.1007045E-05
  2871.26611  0.000152661974  1.08033855E-05
  2885.6001  0.000151103581  1.0603484E-05
  2900.00562  0.000149560787  1.0407276E-05
  2914.48315  0.000148033709  1.02146896E-05
  2929.03247  0.000146522274  1.00256802E-05
  2943.65503  0.00014502542  9.84015423E-06
  2958.3501  0.00014354389  9.65806612E-06
  2973.11914  0.000142077406  9.47933495E-06
  2987.96118  0.000140625707  9.30389979E-06
  3002.87769  0.000139188705  9.13171971E-06
  3017.86865  0.000137766372  8.96271104E-06
  3032.93433  0.000136358271  8.79678646E-06
  3048.07544  0.000134964284  8.63391233E-06
  3063.29199  0.000133584545  8.47403953E-06
  3078.58472  0.000132218702  8.31712714E-06
  3093.95361  0.000130866509  8.16313695E-06
  3109.39917  0.000129528096  8.0119853E-06
  3124.92188  0.000128203319  7.86362853E-06
  3140.52197  0.000126891639  7.71800842E-06
  3156.2002  0.000125593346  7.57507087E-06
  3171.95654  0.000124308324  7.4347804E-06
  3187.7915  0.000123035876  7.29709882E-06
  3203.70557  0.000121776349  7.16195291E-06
  3219.69922  0.000120529687  7.02930947E-06
  3235.77246  0.000119295604  6.89912758E-06
  3251.92603  0.000118074022  6.77134176E-06
  3268.1604  0.000116864911  6.64592244E-06
  3284.47559  0.000115667863  6.52284962E-06
  3300.87231  0.000114482624  6.40205917E-06
  3317.35083  0.000113309528  6.28350654E-06
  3333.91162  0.000112148351  6.16715351E-06
  3350.55518  0.000110998699  6.05292689E-06
  3367.28198  0.000109860812  5.9408153E-06
  3384.09204  0.000108734595  5.830791E-06
  3400.98584  0.000107619482  5.72278532E-06
  3417.96436  0.000106515763  5.61677916E-06
  3435.02759  0.000105423351  5.51274661E-06
  3452.17578  0.000104341503  5.41064219E-06
  3469.40991  0.00010327054  5.31043088E-06
  3486.72998  0.000102210564  5.21208449E-06
  3504.13623  0.000101161248  5.11557664E-06
  3521.62964  0.000100122481  5.0208746E-06
  3539.20996  9.909441E-05  4.9279347E-06
  3556.87866  9.80765835E-05  4.8367051E-06
  3574.63525  9.7068696E-05  4.74716308E-06
  3592.48047  9.60711623E-05  4.65928633E-06
  3610.41479  9.5083793E-05  4.57303213E-06
  3628.43872  9.41059698E-05  4.48839819E-06
  3646.55249  9.31382237E-05  4.40533859E-06
  3664.75708  9.21803803E-05  4.32380784E-06
  3683.052  9.12317555E-05  4.24376185E-06
  3701.43872  9.02927859E-05  4.16519924E-06
  3719.91675  8.93634788E-05  4.08808683E-06
  3738.48755  8.84432302E-05  4.01246825E-06
  3757.15063  8.75322366E-05  3.93829077E-06
  3775.90698  8.66305927E-05  3.86547754E-06
  3794.75708  8.57379127E-05  3.79398671E-06
  3813.70142  8.4854044E-05  3.72379418E-06
  3832.73999  8.39792701E-05  3.65489427E-06
  3851.87378  8.31132857E-05  3.58728107E-06
  3871.10303  8.22554357E-05  3.52096049E-06
  3890.42822  8.1406426E-05  3.45586113E-06
  3909.8501  8.05661621E-05  3.39196504E-06
  3929.3689  7.97337125E-05  3.32925038E-06
  3948.98511  7.89098267E-05  3.26768986E-06
  3968.69922  7.80944611E-05  3.20726826E-06
  3988.51147  7.72867788E-05  3.14801605E-06
  4008.42285  7.64872239E-05  3.08986682E-06
  4028.43384  7.56959198E-05  3.03279148E-06
  4048.54443  7.49121828E-05  2.97677457E-06
  4068.75562  7.41360345E-05  2.92178629E-06
  4089.06787  7.33679117E-05  2.86781369E-06
  4109.48145  7.26073486E-05  2.81485018E-06
  4129.99609  7.1853894E-05  2.76289302E-06
  4150.61426  7.11082102E-05  2.71188878E-06
  4171.33496  7.03701371E-05  2.66183065E-06
  4192.15918  6.96386996E-05  2.61273271E-06
  4213.08691  6.89148583E-05  2.564537E-06
  4234.11963  6.81985184E-05  2.51722986E-06
  4255.25732  6.7488385E-05  2.47081744E-06
  4276.5  6.67854911E-05  2.42525994E-06
  4297.84912  6.6089895E-05  2.38054599E-06
  4319.30518  6.54005707E-05  2.33665901E-06
  4340.86816  6.47179477E-05  2.29358466E-06
  4362.53857  6.40424405E-05  2.25130498E-06
  4384.31689  6.33732488E-05  2.20981065E-06
  4406.2041  6.27101108E-05  2.16908029E-06
  4428.20068  6.20538922E-05  2.12910436E-06
  4450.30713  6.14041273E-05  2.08986967E-06
  4472.52393  6.07598013E-05  2.05138508E-06
  4494.85156  6.01222164E-05  2.01360922E-06
  4517.29102  5.9491289E-05  1.97653253E-06
  4539.84229  5.886504E-05  1.94019958E-06
  4562.50586  5.82453649E-05  1.90453488E-06
  4585.28271  5.76321945E-05  1.869529E-06
  4608.17334  5.70237498E-05  1.83515419E-06
  4631.17822  5.64212241E-05  1.80140898E-06
  4654.29785  5.58250467E-05  1.76828735E-06
  4677.5332  5.52337369E-05  1.73578439E-06
  4700.88428  5.46475785E-05  1.70388898E-06
  4724.35205  5.40676192E-05  1.67258247E-06
  4747.93652  5.34928731E-05  1.64185747E-06
  4771.63916  5.29224053E-05  1.61171329E-06
  4795.46094  5.23579838E-05  1.5821247E-06
  4819.40039  5.17992157E-05  1.55307919E-06
  4843.45947  5.124362E-05  1.52457801E-06
  4867.63916  5.06939505E-05  1.49660241E-06
  4891.93945  5.01501345E-05  1.46913771E-06
  4916.36084  4.96088287E-05  1.44220996E-06
  4940.9043  4.90729253E-05  1.41578187E-06
  4965.57031  4.85427663E-05  1.38983603E-06
  4990.35938  4.80154849E-05  1.36437529E-06
  5015.27197  4.74925255E-05  1.33938772E-06
  5040.30957  4.6975194E-05  1.31485558E-06
  5065.47168  4.64612094E-05  1.29078865E-06
  5090.75928  4.59500552E-05  1.26718351E-06
  5116.17334  4.54444489E-05  1.24400799E-06
  5141.71436  4.49429717E-05  1.22125903E-06
  5167.38281  4.44422694E-05  1.19893616E-06
  5193.17969  4.39470605E-05  1.17701939E-06
  5219.10498  4.34572903E-05  1.15550381E-06
  5245.15967  4.29655192E-05  1.13440763E-06
  5271.34424  4.24792197E-05  1.11369513E-06
  5297.65967  4.19983371E-05  1.09336111E-06
  5324.10693  4.15153809E-05  1.073416E-06
  5350.68604  4.10358007E-05  1.05383754E-06
  5377.39746  4.0561652E-05  1.03461684E-06
  5404.24268  4.00858917E-05  1.01575813E-06
  5431.22168  3.96101132E-05  9.97249685E-07
  5458.33545  3.91398244E-05  9.79078663E-07
  5485.58447  3.86691645E-05  9.61247565E-07
  5512.96973  3.81926038E-05  9.43753207E-07
  5540.49121  3.77217038E-05  9.26577513E-07
  5568.15039  3.72534632E-05  9.09717926E-07
  5595.94775  3.67683278E-05  8.93177287E-07
  5623.88379  3.62891442E-05  8.76937406E-07
  5651.95947  3.58158723E-05  8.60994476E-07
  5680.1748  3.53110991E-05  8.45359864E-07
  5708.53125  3.48083558E-05  8.30011459E-07
  5737.02979  3.43121392E-05  8.14943348E-07
  5765.66992  3.37666206E-05  8.0016008E-07
  5794.45312  3.32014897E-05  7.85651025E-07
  5823.37988  3.2644286E-05  7.71406576E-07
  5852.45166  3.19788123E-05  7.5742588E-07
  5881.66797  3.11822005E-05  7.43706778E-07
  5911.03076  3.03983234E-05  7.30237446E-07
  5940.54004  2.84927773E-05  7.17011176E-07
  5970.1958  2.27968867E-05  7.0402541E-07
  6000.00049  2.17214201E-05  5.69118856E-06
